,date_time,solar,wind,hydro,generation,load,node_id,time,detrended_solar,detrended_wind,detrended_hydro,detrended wind
0,2022-01-01 00:00:00+00:00,0.0,2.0,1110.0,6894.0,10583.0,IT_NORD,0.0,0.0,2.0,1079.169526261487,2.0
1,2022-01-01 01:00:00+00:00,0.0,22.0,1063.0,6297.0,10054.0,IT_NORD,3.791469194312796e-05,0.0,21.995408365517925,1032.1775166461462,21.99745922836978
2,2022-01-01 02:00:00+00:00,0.0,22.0,1057.0,5373.0,9573.0,IT_NORD,7.582938388625592e-05,0.0,21.99081674033047,1026.1855070546358,21.994918550154683
3,2022-01-01 03:00:00+00:00,0.0,22.0,1089.0,4963.0,9402.0,IT_NORD,0.0001137440758293,0.0,21.986225124442463,1058.1934974868086,21.992377965354716
4,2022-01-01 04:00:00+00:00,0.0,22.0,1053.0,5405.0,9689.0,IT_NORD,0.0001516587677725,0.0,21.981633517857578,1022.2014879421964,21.989837473969857
5,2022-01-01 05:00:00+00:00,0.0,21.0,1159.0,5667.0,10212.0,IT_NORD,0.0001895734597156,0.0,20.97704192057576,1128.2094784206895,20.98729707600013
6,2022-01-01 06:00:00+00:00,0.0,21.0,1309.0,5288.0,10563.0,IT_NORD,0.0002274881516587,0.0,20.97245033259992,1278.2174689219105,20.98475677144552
7,2022-01-01 07:00:00+00:00,37.0,2.0,1425.0,5067.0,10544.0,IT_NORD,0.0002654028436018,36.953473491882846,1.967858753930406,1394.2254594456826,1.9822165603060369
8,2022-01-01 08:00:00+00:00,337.0,13.0,1291.0,4912.0,10833.0,IT_NORD,0.000303317535545,336.9468279305005,12.96326718456577,1260.2334499919807,12.979676442581667
9,2022-01-01 09:00:00+00:00,756.0,21.0,1200.0,5877.0,11169.0,IT_NORD,0.0003412322274881,755.9401826398863,20.958675624507904,1169.2414405602865,20.977136418272426
10,2022-01-01 10:00:00+00:00,960.0,21.0,1152.0,6658.0,11405.0,IT_NORD,0.0003791469194312,959.9335376201497,20.95408407375793,1121.2494311504165,20.974596487378307
11,2022-01-01 11:00:00+00:00,1120.0,21.0,1172.0,7018.0,11535.0,IT_NORD,0.0004170616113744,1119.926892871275,20.949492532318125,1141.2574217622089,20.972056649899304
12,2022-01-01 12:00:00+00:00,989.0,21.0,1161.0,6560.0,11100.0,IT_NORD,0.0004549763033175,988.9202483933718,20.94490100018954,1130.2654123955112,20.96951690583543
13,2022-01-01 13:00:00+00:00,698.0,21.0,1073.0,5507.0,11142.0,IT_NORD,0.0004928909952606,697.91360418647,20.94030947737172,1042.2734030500417,20.966977255186677
14,2022-01-01 14:00:00+00:00,246.0,21.0,1236.0,5949.0,11419.0,IT_NORD,0.0005308056872037,245.9069602504602,20.93571796386996,1205.2813937254386,20.964437697953045
15,2022-01-01 15:00:00+00:00,24.0,21.0,1627.0,7724.0,12166.0,IT_NORD,0.0005687203791469,23.900316585618956,20.93112645968029,1596.2893844211576,20.96189823413453
16,2022-01-01 16:00:00+00:00,0.0,21.0,1919.0,9948.0,13683.0,IT_NORD,0.00060663507109,0.0,20.92653496481224,1888.2973751372951,20.959358863731143
17,2022-01-01 17:00:00+00:00,0.0,21.0,2090.0,10490.0,14213.0,IT_NORD,0.0006445497630331,0.0,20.92194347926536,2059.305365873597,20.956819586742878
18,2022-01-01 18:00:00+00:00,0.0,21.0,2151.0,11079.0,14599.0,IT_NORD,0.0006824644549763,0.0,20.91735200303012,2120.3133566300025,20.95428040316973
19,2022-01-01 19:00:00+00:00,0.0,20.0,1705.0,11246.0,14173.0,IT_NORD,0.0007203791469194,0.0,19.912760536123287,1674.3213474058775,19.951741313011706
20,2022-01-01 20:00:00+00:00,0.0,19.0,1531.0,10524.0,13453.0,IT_NORD,0.0007582938388625,0.0,18.908169078538023,1500.3293382013553,18.94920231626881
21,2022-01-01 21:00:00+00:00,0.0,20.0,1421.0,8792.0,12387.0,IT_NORD,0.0007962085308056,0.0,19.903577630279365,1390.3373290160002,19.94666341294103
22,2022-01-01 22:00:00+00:00,0.0,21.0,1198.0,7530.0,11293.0,IT_NORD,0.0008341232227488,0.0,20.898986191336014,1167.3453198497837,20.94412460302837
23,2022-01-01 23:00:00+00:00,0.0,21.0,1064.0,5817.0,10330.0,IT_NORD,0.0008720379146919,0.0,20.89439476171556,1033.3533107022809,20.941585886530838
24,2022-01-02 00:00:00+00:00,0.0,22.0,1011.0,5388.0,9678.0,IT_NORD,0.000909952606635,0.0,21.88980334142582,980.3613015731088,21.939047263448426
25,2022-01-02 01:00:00+00:00,0.0,23.0,992.0,4913.0,9272.0,IT_NORD,0.0009478672985781,0.0,22.885211930468635,961.369292461945,22.936508733781135
26,2022-01-02 02:00:00+00:00,0.0,26.0,978.0,5156.0,9157.0,IT_NORD,0.0009857819905213,0.0,25.880620528847125,947.3772833688628,25.933970297528962
27,2022-01-02 03:00:00+00:00,0.0,27.0,993.0,5502.0,9248.0,IT_NORD,0.0010236966824644,0.0,26.876029136554692,962.38527429328,26.931431954691917
28,2022-01-02 04:00:00+00:00,0.0,22.0,1007.0,5902.0,9627.0,IT_NORD,0.0010616113744075,0.0,21.871437753589746,976.3932652349268,21.928893705269996
29,2022-01-02 05:00:00+00:00,0.0,31.0,1061.0,6475.0,10433.0,IT_NORD,0.0010995260663507,0.0,30.866846379965157,1030.4012561937675,30.92635554926319
30,2022-01-02 06:00:00+00:00,0.0,37.0,1199.0,7279.0,11283.0,IT_NORD,0.0011374407582938,0.0,36.86225501567536,1168.409247169952,36.92381748667151
31,2022-01-02 07:00:00+00:00,30.0,23.0,1398.0,7711.0,11627.0,IT_NORD,0.0011753554502369,29.794054851463784,22.857663660729788,1367.4172381625676,22.921279517494952
32,2022-01-02 08:00:00+00:00,365.0,47.0,1408.0,8217.0,12228.0,IT_NORD,0.00121327014218,364.7874158020644,46.85307231513243,1377.4252291715984,46.91874164173352
33,2022-01-02 09:00:00+00:00,732.0,27.0,1583.0,8863.0,12532.0,IT_NORD,0.0012511848341232,731.7807770245071,26.848480978872008,1552.433220196507,26.916203859387196
34,2022-01-02 10:00:00+00:00,1059.0,25.0,1574.0,9310.0,12826.0,IT_NORD,0.0012890995260663,1058.7741385189938,24.843889651960577,1543.441211237307,24.913666170456008
35,2022-01-02 11:00:00+00:00,1372.0,27.0,1539.0,9820.0,13117.0,IT_NORD,0.0013270142180094,1371.7675002854196,26.839298334402663,1508.4492022937095,26.911128574939937
36,2022-01-02 12:00:00+00:00,1171.0,30.0,1530.0,9500.0,12597.0,IT_NORD,0.0013649289099526,1170.7608623238327,29.83470702618924,1499.457193365266,29.908591072838984
37,2022-01-02 13:00:00+00:00,549.0,30.0,1220.0,7969.0,12310.0,IT_NORD,0.0014028436018957,548.7542246343745,29.830115727323623,1189.4651844518748,29.90605366415316
38,2022-01-02 14:00:00+00:00,190.0,35.0,1229.0,8067.0,12446.0,IT_NORD,0.0014407582938388,189.74758721715864,34.82552443780836,1198.473175553041,34.903516348882455
39,2022-01-02 15:00:00+00:00,12.0,38.0,1377.0,8303.0,13158.0,IT_NORD,0.0014786729857819,11.740950072081205,37.82093315764911,1346.481166668922,37.90097912702687
40,2022-01-02 16:00:00+00:00,0.0,34.0,1735.0,10468.0,14743.0,IT_NORD,0.0015165876777251,0.0,33.81634188685615,1704.4891577989224,33.89844199858641
41,2022-01-02 17:00:00+00:00,0.0,35.0,1934.0,10815.0,15384.0,IT_NORD,0.0015545023696682,0.0,34.81175062541759,1903.497148942788,34.89590496356107
42,2022-01-02 18:00:00+00:00,0.0,35.0,1992.0,10646.0,15588.0,IT_NORD,0.0015924170616113,0.0,34.80715937334073,1961.50514010022,34.893368021950856
43,2022-01-02 19:00:00+00:00,0.0,33.0,1799.0,9711.0,14758.0,IT_NORD,0.0016303317535545,0.0,32.80256813062068,1768.5131312711392,32.89083117375576
44,2022-01-02 20:00:00+00:00,0.0,35.0,1317.0,7944.0,13607.0,IT_NORD,0.0016682464454976,0.0,34.79797689727285,1286.5211224552231,34.88829441897579
45,2022-01-02 21:00:00+00:00,0.0,38.0,1165.0,6833.0,12536.0,IT_NORD,0.0017061611374407,0.0,37.793385673289805,1134.5291136519431,37.88575775761094
46,2022-01-02 22:00:00+00:00,0.0,35.0,1056.0,5828.0,11421.0,IT_NORD,0.0017440758293838,0.0,34.78879445867004,1025.5371048610605,34.883221189661214
47,2022-01-02 23:00:00+00:00,0.0,57.0,996.0,5105.0,10419.0,IT_NORD,0.001781990521327,0.0,56.7842032534193,965.5450960821554,56.8806847151266
48,2022-01-03 00:00:00+00:00,0.0,57.0,981.0,4919.0,9807.0,IT_NORD,0.0018199052132701,0.0,56.779612057544526,950.553087315217,56.878148334007115
49,2022-01-03 01:00:00+00:00,0.0,35.0,951.0,4751.0,9648.0,IT_NORD,0.0018578199052132,0.0,34.77502087104231,920.561078559952,34.875612046302756
50,2022-01-03 02:00:00+00:00,0.0,30.0,945.0,4503.0,9595.0,IT_NORD,0.0018957345971563,0.0,29.770429693908493,914.5690698157392,29.873075852013514
51,2022-01-03 03:00:00+00:00,0.0,51.0,947.0,4583.0,9926.0,IT_NORD,0.0019336492890995,0.0,50.765838526159214,916.5770610825562,50.87053975113939
52,2022-01-03 04:00:00+00:00,0.0,51.0,961.0,4771.0,10976.0,IT_NORD,0.0019715639810426,0.0,50.7612473677974,930.5850523601708,50.8680037436804
53,2022-01-03 05:00:00+00:00,0.0,50.0,1002.0,7896.0,13433.0,IT_NORD,0.0020094786729857,0.0,49.756656218824055,971.5930436482143,49.86546782963652
54,2022-01-03 06:00:00+00:00,0.0,33.0,1347.0,10029.0,16089.0,IT_NORD,0.0020473933649289,0.0,32.75206507923202,1316.6010349464032,32.862932009007764
55,2022-01-03 07:00:00+00:00,25.0,37.0,2163.0,11905.0,18086.0,IT_NORD,0.002085308056872,24.63479282360265,36.74747394902315,2132.609026254395,36.86039628179414
56,2022-01-03 08:00:00+00:00,254.0,35.0,2390.0,13168.0,19510.0,IT_NORD,0.0021232227488151,253.62816031671616,34.74288282820947,2359.617017571897,34.85786064799563
57,2022-01-03 09:00:00+00:00,560.0,49.0,1595.0,12479.0,19653.0,IT_NORD,0.0021611374407582,559.6215280834931,48.73829171680651,1564.6250088987167,48.855325107612245
58,2022-01-03 10:00:00+00:00,701.0,25.0,1323.0,12055.0,19800.0,IT_NORD,0.0021990521327014,700.6148961239464,24.733700614814094,1292.633000234683,24.852789660643975
59,2022-01-03 11:00:00+00:00,629.0,22.0,1244.0,11780.0,18929.0,IT_NORD,0.0022369668246445,628.6082644381947,21.729109522223293,1213.6409915789632,21.850254307090836
60,2022-01-03 12:00:00+00:00,500.0,25.0,1230.0,11270.0,18684.0,IT_NORD,0.0022748815165876,499.6016330263401,24.72451843903526,1199.6489829314432,24.847719046952815
61,2022-01-03 13:00:00+00:00,280.0,44.0,1274.0,11520.0,18941.0,IT_NORD,0.0023127962085308,279.59500188857,43.71992736525692,1243.6569742919055,43.84518388022991
62,2022-01-03 14:00:00+00:00,113.0,20.0,1512.0,11816.0,19117.0,IT_NORD,0.0023507109004739,112.5883710248637,19.715336300898315,1481.6649656600844,19.842648806922135
63,2022-01-03 15:00:00+00:00,4.0,18.0,2150.0,13139.0,19742.0,IT_NORD,0.002388625592417,3.581740435319944,17.710745245954282,2119.672957035368,17.840113827029484
64,2022-01-03 16:00:00+00:00,0.0,22.0,3086.0,14854.0,20628.0,IT_NORD,0.0024265402843601,0.0,21.7061542004131,3055.680948417515,21.837578940551953
65,2022-01-03 17:00:00+00:00,0.0,14.0,3120.0,14221.0,20297.0,IT_NORD,0.0024644549763033,0.0,13.701563164293749,3089.6889398065173,13.835044147489537
66,2022-01-03 18:00:00+00:00,0.0,18.0,2788.0,14101.0,19798.0,IT_NORD,0.0025023696682464,0.0,17.69697213761163,2757.6969312015704,17.83250944784225
67,2022-01-03 19:00:00+00:00,0.0,17.0,1780.0,12493.0,18117.0,IT_NORD,0.0025402843601895,0.0,16.69238112036367,1749.7049226026538,16.829974841610085
68,2022-01-03 20:00:00+00:00,0.0,22.0,1350.0,10493.0,16692.0,IT_NORD,0.0025781990521327,0.0,21.687790112550225,1319.7129140091702,21.827440328793035
69,2022-01-03 21:00:00+00:00,0.0,44.0,1108.0,9590.0,14887.0,IT_NORD,0.0026161137440758,0.0,43.68319911415842,1077.7209054207774,43.82490590939111
70,2022-01-03 22:00:00+00:00,0.0,38.0,1060.0,8427.0,13564.0,IT_NORD,0.0026540284360189,0.0,37.67860812521722,1029.7288968375549,37.82237158340431
71,2022-01-03 23:00:00+00:00,0.0,23.0,1007.0,7380.0,12646.0,IT_NORD,0.002691943127962,0.0,22.674017145722527,976.7368882590436,22.81983735083264
72,2022-01-04 00:00:00+00:00,0.0,22.0,954.0,6598.0,11994.0,IT_NORD,0.0027298578199052,0.0,21.669426175676257,923.7448796853014,21.817303211676077
73,2022-01-04 01:00:00+00:00,0.0,23.0,935.0,6506.0,11583.0,IT_NORD,0.0027677725118483,0.0,22.66483521507189,904.7528711154396,22.814769165934642
74,2022-01-04 02:00:00+00:00,0.0,28.0,939.0,6588.0,11466.0,IT_NORD,0.0028056872037914,0.0,27.66024426392333,908.7608625490888,27.812235213608332
75,2022-01-04 03:00:00+00:00,0.0,38.0,943.0,6678.0,11642.0,IT_NORD,0.0028436018957345,0.0,37.65565332224051,912.7688539862876,37.80970135469714
76,2022-01-04 04:00:00+00:00,0.0,36.0,929.0,7189.0,12501.0,IT_NORD,0.0028815165876777,0.0,35.651062390024755,898.7768454261209,35.80716758920107
77,2022-01-04 05:00:00+00:00,0.0,37.0,1041.0,9762.0,14769.0,IT_NORD,0.0029194312796208,0.0,36.646471467264426,1010.7848368688096,36.80463391712012
78,2022-01-04 06:00:00+00:00,0.0,56.0,1204.0,12028.0,17370.0,IT_NORD,0.0029573459715639,0.0,55.64188055398356,1173.7928283134142,55.8021003384543
79,2022-01-04 07:00:00+00:00,10.0,52.0,1614.0,13325.0,19602.0,IT_NORD,0.0029952606635071,9.475688373602225,51.63728965018421,1583.8008197601157,51.799566853203594
80,2022-01-04 08:00:00+00:00,82.0,40.0,1745.0,13596.0,20777.0,IT_NORD,0.0030331753554502,81.46906246011793,39.63269875586378,1714.808811208532,39.79703346136802
81,2022-01-04 09:00:00+00:00,193.0,36.0,1853.0,13970.0,21051.0,IT_NORD,0.0030710900473933,192.4624368225269,35.628107871014485,1822.8168026580456,35.79450016294756
82,2022-01-04 10:00:00+00:00,372.0,35.0,1935.0,14873.0,21359.0,IT_NORD,0.0031090047393364,371.455811460813,34.623516995629686,1904.8247941083412,34.79196695794222
83,2022-01-04 11:00:00+00:00,492.0,56.0,1842.0,15093.0,20737.0,IT_NORD,0.0031469194312796,491.44918637521846,55.61892612974967,1811.8327855593643,55.789433846352004
84,2022-01-04 12:00:00+00:00,446.0,54.0,1929.0,14803.0,20438.0,IT_NORD,0.0031848341232227,445.4425615658042,53.61433527338282,1898.840777010685,53.78690082817691
85,2022-01-04 13:00:00+00:00,245.0,54.0,1805.0,14921.0,20497.0,IT_NORD,0.0032227488151658,244.4359370326872,53.60974442652525,1774.8487684620964,53.78436790341694
86,2022-01-04 14:00:00+00:00,102.0,58.0,1533.0,14320.0,20290.0,IT_NORD,0.003260663507109,101.4293127760327,57.60515358916947,1502.8567599133708,57.78183507207209
87,2022-01-04 15:00:00+00:00,1.0,59.0,1688.0,14018.0,20516.0,IT_NORD,0.0032985781990521,0.4226887957892131,58.60056276131687,1657.864751363631,58.779302334142365
88,2022-01-04 16:00:00+00:00,0.0,59.0,2254.0,14454.0,20976.0,IT_NORD,0.0033364928909952,0.0,58.59597194297837,2223.872742812709,58.77676968962776
89,2022-01-04 17:00:00+00:00,0.0,50.0,2163.0,13777.0,20630.0,IT_NORD,0.0033744075829383,0.0,49.59138113416617,2132.880734260529,49.77423713852828
90,2022-01-04 18:00:00+00:00,0.0,48.0,1888.0,13440.0,20018.0,IT_NORD,0.0034123222748815,0.0,47.5867903348833,1857.8887257065733,47.77170468084391
91,2022-01-04 19:00:00+00:00,0.0,56.0,1508.0,12631.0,18532.0,IT_NORD,0.0034502369668246,0.0,55.582199545131736,1477.8967171501622,55.769172316574675
92,2022-01-04 20:00:00+00:00,0.0,56.0,1241.0,11689.0,17110.0,IT_NORD,0.0034881516587677,0.0,55.57760876491516,1210.9047085910756,55.766640045720564
93,2022-01-04 21:00:00+00:00,0.0,39.0,1135.0,10203.0,15226.0,IT_NORD,0.0035260663507109,0.0,38.57301799424692,1104.912700028991,38.76410786828156
94,2022-01-04 22:00:00+00:00,0.0,51.0,1082.0,8124.0,13814.0,IT_NORD,0.003563981042654,0.0,50.56842723312794,1051.920691463548,50.761575784257694
95,2022-01-04 23:00:00+00:00,0.0,56.0,1061.0,6630.0,12515.0,IT_NORD,0.0036018957345971,0.0,55.56383648156366,1030.9286828942963,55.75904379364894
96,2022-01-05 00:00:00+00:00,0.0,48.0,1037.0,6046.0,11803.0,IT_NORD,0.0036398104265402,0.0,47.55924573956269,1006.9366743209112,47.756511896455315
97,2022-01-05 01:00:00+00:00,0.0,59.0,1002.0,5521.0,11386.0,IT_NORD,0.0036777251184834,0.0,58.55465500713555,971.9446657433646,58.753980092676805
98,2022-01-05 02:00:00+00:00,0.0,56.0,991.0,4893.0,11378.0,IT_NORD,0.0037156398104265,0.0,55.55006428428759,960.9526571613072,55.75144838231342
99,2022-01-05 03:00:00+00:00,0.0,50.0,1009.0,4989.0,11582.0,IT_NORD,0.0037535545023696,0.0,49.54547357100463,978.9606485739146,49.74891676536516
100,2022-01-05 04:00:00+00:00,0.0,49.0,1046.0,6094.0,12462.0,IT_NORD,0.0037914691943127,0.0,48.540882867300525,1015.9686399810184,48.746385241832016
101,2022-01-05 05:00:00+00:00,0.0,30.0,1091.0,7771.0,14685.0,IT_NORD,0.0038293838862559,0.0,29.5362921731897,1060.9766313815169,29.743853811713997
102,2022-01-05 06:00:00+00:00,0.0,50.0,1268.0,10409.0,17070.0,IT_NORD,0.003867298578199,0.0,49.53170148867362,1237.9846227752791,49.7413224750111
103,2022-01-05 07:00:00+00:00,29.0,51.0,2230.0,12478.0,19071.0,IT_NORD,0.0039052132701421,28.316742781642237,50.5271108137546,2199.9926141619785,50.738791231723326
104,2022-01-05 08:00:00+00:00,225.0,54.0,2470.0,13700.0,20223.0,IT_NORD,0.0039431279620853,224.31012351431832,53.52252014842878,2440.0006055411795,53.736260081850666
105,2022-01-05 09:00:00+00:00,387.0,52.0,1996.0,12947.0,20374.0,IT_NORD,0.0039810426540284,386.3035045250328,51.51792949271673,1966.008596912839,51.73372902539314
106,2022-01-05 10:00:00+00:00,698.0,51.0,1556.0,12533.0,20360.0,IT_NORD,0.0040189573459715,697.296885813728,50.51333884662208,1526.016588276024,50.731198062350735
107,2022-01-05 11:00:00+00:00,830.0,51.0,1414.0,12331.0,19755.0,IT_NORD,0.0040568720379146,829.2902673805936,50.50874821013548,1384.024579630941,50.72866719272345
108,2022-01-05 12:00:00+00:00,639.0,49.0,1411.0,11684.0,19277.0,IT_NORD,0.0040947867298578,638.2836492257226,48.50415758326551,1381.03257097711,48.72613641651128
109,2022-01-05 13:00:00+00:00,472.0,42.0,1404.0,11947.0,19371.0,IT_NORD,0.0041327014218009,471.2770313491322,41.49956696601775,1374.0405623139563,41.72360573371424
110,2022-01-05 14:00:00+00:00,132.0,45.0,1664.0,11978.0,19171.0,IT_NORD,0.004170616113744,131.27041375087936,44.49497635840754,1634.048553641011,44.72107514433232
111,2022-01-05 15:00:00+00:00,14.0,31.0,2463.0,13104.0,19603.0,IT_NORD,0.0042085308056872,13.263796431337028,30.49038576046257,2433.056544958476,30.718544648365516
112,2022-01-05 16:00:00+00:00,0.0,35.0,3211.0,14792.0,20220.0,IT_NORD,0.0042464454976303,0.0,34.48579517216199,3181.064536265307,34.71601424581384
113,2022-01-05 17:00:00+00:00,0.0,43.0,3425.0,15228.0,20225.0,IT_NORD,0.0042843601895734,0.0,42.48120459350248,3395.072527561479,42.713483936677285
114,2022-01-05 18:00:00+00:00,0.0,51.0,3053.0,14645.0,19669.0,IT_NORD,0.0043222748815165,0.0,50.47661402448778,3023.0805188462878,50.71095372095586
115,2022-01-05 19:00:00+00:00,0.0,39.0,1922.0,12965.0,18118.0,IT_NORD,0.0043601895734597,0.0,38.47202346512978,1892.0885101195556,38.70842359864954
116,2022-01-05 20:00:00+00:00,0.0,42.0,1555.0,10827.0,16500.0,IT_NORD,0.0043981042654028,0.0,41.46743291543448,1525.0965013806313,41.70589356975835
117,2022-01-05 21:00:00+00:00,0.0,41.0,1454.0,9937.0,14832.0,IT_NORD,0.0044360189573459,0.0,40.46284237541354,1424.1044926294803,40.70336363428229
118,2022-01-05 22:00:00+00:00,0.0,43.0,1320.0,9949.0,13438.0,IT_NORD,0.004473933649289,0.0,42.45825184507004,1290.1124838654305,42.700833792221346
119,2022-01-05 23:00:00+00:00,0.0,37.0,1481.0,9341.0,12426.0,IT_NORD,0.0045118483412322,0.0,36.453661324403846,1451.1204750880192,36.69830404357552
120,2022-01-06 00:00:00+00:00,0.0,37.0,1478.0,9114.0,11837.0,IT_NORD,0.0045497630331753,0.0,36.44907081341871,1448.128466296972,36.695774388344816
121,2022-01-06 01:00:00+00:00,0.0,48.0,1193.0,7701.0,11386.0,IT_NORD,0.0045876777251184,0.0,47.44448031212364,1163.1364574920508,47.69324482652924
122,2022-01-06 02:00:00+00:00,0.0,47.0,1114.0,6891.0,11152.0,IT_NORD,0.0046255924170616,0.0,46.43988982052687,1084.1444486724426,46.69071535812878
123,2022-01-06 03:00:00+00:00,0.0,46.0,1153.0,6761.0,11228.0,IT_NORD,0.0046635071090047,0.0,45.43529933863842,1123.152439838027,45.68818598314344
124,2022-01-06 04:00:00+00:00,0.0,48.0,1151.0,8513.0,11560.0,IT_NORD,0.0047014218009478,0.0,47.43070886645586,1121.1604309887553,47.68565670157324
125,2022-01-06 05:00:00+00:00,0.0,33.0,1227.0,8269.0,12209.0,IT_NORD,0.0047393364928909,0.0,32.426118403983686,1197.1684221237351,32.68312751341814
126,2022-01-06 06:00:00+00:00,0.0,33.0,2128.0,11751.0,13356.0,IT_NORD,0.0047772511848341,0.0,32.42152795122631,2098.176413242837,32.68059841867817
127,2022-01-06 07:00:00+00:00,44.0,34.0,2776.0,13327.0,13929.0,IT_NORD,0.0048151658767772,43.15795725387352,33.41693750818856,2746.18440434536,33.67806941735333
128,2022-01-06 08:00:00+00:00,325.0,48.0,3005.0,13950.0,14720.0,IT_NORD,0.0048530805687203,324.1513446802573,47.41234707488763,2975.192395431055,47.6755405094436
129,2022-01-06 09:00:00+00:00,788.0,45.0,2309.0,13541.0,14969.0,IT_NORD,0.0048909952606635,787.1447323865533,44.40775665132775,2279.2003864995254,44.673011694949
130,2022-01-06 10:00:00+00:00,1142.0,34.0,2046.0,12919.0,14836.0,IT_NORD,0.0049289099526066,1141.1381203728042,33.403166237508216,2016.2083775503077,33.67048297386952
131,2022-01-06 11:00:00+00:00,1567.0,32.0,1833.0,13249.0,14518.0,IT_NORD,0.0049668246445497,1566.1315086390775,31.398575833442678,1803.2163685830812,31.667954346205157
132,2022-01-06 12:00:00+00:00,1631.0,36.0,1422.0,12047.0,13768.0,IT_NORD,0.0050047393364928,1630.124897185428,35.39398543913664,1392.2243595973964,35.66542581195592
133,2022-01-06 13:00:00+00:00,1225.0,33.0,1346.0,11901.0,13694.0,IT_NORD,0.005042654028436,1224.1182860120698,32.38939505460446,1316.2323505930444,32.6628973711218
134,2022-01-06 14:00:00+00:00,523.0,34.0,1375.0,12645.0,13855.0,IT_NORD,0.0050805687203791,522.1116751189,33.38480467983859,1345.2403415692363,33.66036902370281
135,2022-01-06 15:00:00+00:00,61.0,35.0,1597.0,13769.0,14494.0,IT_NORD,0.0051184834123222,60.10506450612343,34.38021431485099,1567.2483325259295,34.65784076969894
136,2022-01-06 16:00:00+00:00,0.0,36.0,2840.0,15174.0,16298.0,IT_NORD,0.0051563981042654,0.0,35.375623959654355,2810.256323462636,35.65531260911019
137,2022-01-06 17:00:00+00:00,0.0,35.0,3409.0,15143.0,17138.0,IT_NORD,0.0051943127962085,0.0,34.37103361424922,3379.2643143787222,34.65278454193656
138,2022-01-06 18:00:00+00:00,0.0,28.0,2604.0,14441.0,17179.0,IT_NORD,0.0052322274881516,0.0,27.366443278640634,2574.27230527386,27.65025656817806
139,2022-01-06 19:00:00+00:00,0.0,40.0,1768.0,13160.0,16221.0,IT_NORD,0.0052701421800947,0.0,39.36185295284127,1738.2802961477323,39.64772868783468
140,2022-01-06 20:00:00+00:00,0.0,32.0,1363.0,11922.0,15160.0,IT_NORD,0.0053080568720379,0.0,31.35726263685769,1333.2882870000449,31.645200900906413
141,2022-01-06 21:00:00+00:00,0.0,43.0,1314.0,10100.0,13954.0,IT_NORD,0.005345971563981,0.0,42.3526723306964,1284.2962778304736,42.64267320739327
142,2022-01-06 22:00:00+00:00,0.0,38.0,1168.0,9349.0,12726.0,IT_NORD,0.0053838862559241,0.0,37.34808203436992,1138.304268638337,37.64014560729526
143,2022-01-06 23:00:00+00:00,0.0,31.0,1120.0,8858.0,12240.0,IT_NORD,0.0054218009478672,0.0,30.343491747889207,1090.3122594234214,30.637618100612368
144,2022-01-07 00:00:00+00:00,0.0,31.0,1023.0,8254.0,11464.0,IT_NORD,0.0054597156398104,0.0,30.33890147125895,993.320250185118,30.63509068734459
145,2022-01-07 01:00:00+00:00,0.0,28.0,1011.0,7583.0,11101.0,IT_NORD,0.0054976303317535,0.0,27.334311204476027,981.3282409228914,27.63256336749194
146,2022-01-07 02:00:00+00:00,0.0,23.0,1026.0,7313.0,11094.0,IT_NORD,0.0055355450236966,0.0,22.32972094755463,996.336231636441,22.630036141054415
147,2022-01-07 03:00:00+00:00,0.0,23.0,1036.0,7173.0,11395.0,IT_NORD,0.0055734597156398,0.0,22.325130700499464,1006.3442223256028,22.627509008032
148,2022-01-07 04:00:00+00:00,0.0,26.0,1149.0,7602.0,12237.0,IT_NORD,0.0056113744075829,0.0,25.320540463320665,1119.3522129895275,25.62498196842472
149,2022-01-07 05:00:00+00:00,0.0,20.0,1218.0,9116.0,14513.0,IT_NORD,0.005649289099526,0.0,19.31595023602526,1188.360203628289,19.622455022232558
150,2022-01-07 06:00:00+00:00,0.0,17.0,1378.0,12220.0,16713.0,IT_NORD,0.0056872037914691,0.0,16.31136001862777,1348.3681942413068,16.61992816945552
151,2022-01-07 07:00:00+00:00,193.0,13.0,1992.0,13293.0,18062.0,IT_NORD,0.0057251184834123,191.99933289378063,12.306769811132453,1962.3761848283607,12.617401410093594
152,2022-01-07 08:00:00+00:00,813.0,12.0,2479.0,14494.0,18773.0,IT_NORD,0.0057630331753554,811.9927270591245,11.30217961355429,2449.3841753891606,11.6148747441468
153,2022-01-07 09:00:00+00:00,1805.0,15.0,2366.0,14783.0,18991.0,IT_NORD,0.0058009478672985,1803.986121506224,14.297589425900192,2336.392165922832,14.612348171615126
154,2022-01-07 10:00:00+00:00,2390.0,7.0,1627.0,14074.0,18639.0,IT_NORD,0.0058388625592417,2388.979516235204,6.292999248178665,1597.400156429209,6.609821692498568
155,2022-01-07 11:00:00+00:00,2526.0,6.0,1504.0,14264.0,17948.0,IT_NORD,0.0058767772511848,2524.972911246128,5.288409080400286,1474.4081469077755,5.6072953067971385
156,2022-01-07 12:00:00+00:00,2318.0,5.0,1396.0,12893.0,17589.0,IT_NORD,0.0059146919431279,2316.966306539067,4.283818922572255,1366.4161373580555,4.604769014510831
157,2022-01-07 13:00:00+00:00,1518.0,3.0,1389.0,12869.0,17842.0,IT_NORD,0.005952606635071,1516.9597021141076,2.279228774709402,1359.4241277797105,2.602242815639646
